Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
8.658,0.698,2.241,11046.868,1543.779,-0.174,-0.445
17.449,0.792,1.681,11701.408,840.894,-0.759,0.986
14.298,0.722,2.103,11931.955,925.603,-0.176,0.169
7.698,0.777,1.377,11831.234,610.79,0.264,2.656
18.561,0.743,2.041,11506.02,955.485,-0.082,0.802
20.992,0.82,1.641,11431.986,1398.988,0.543,1.067
22.991,0.733,1.787,11643.893,1154.155,0.403,1.517
21.687,0.743,1.92,11628.35,1301.296,0.233,1.079
21.771,0.796,1.592,11232.141,1188.096,0.714,1.377
6.282,0.797,1.364,12018.679,1467.442,0.674,1.691
15.219,0.799,1.635,10923.22,1315.872,-0.276,-0.043
19.12,0.818,1.159,11310.67,1327.736,0.18,-0.033
20.869,0.813,1.46,11486.464,1412.637,0.62,0.386
23.873,0.701,1.841,11615.925,1446.617,0.193,0.525
16.268,0.716,2.072,11578.399,1215.391,0.022,2.987
20.095,0.763,1.633,11506.262,1310.842,0.767,1.796
12.853,0.775,1.474,11663.967,1041.56,0.097,2.021
24.431,0.779,1.899,11435.574,883.082,0.03,0.576
28.871,0.753,1.858,11581.657,1295.414,0.399,0.646
7.575,0.804,1.45,11570.582,956.247,-0.207,1.026
28.155,0.739,1.516,11923.581,1430.529,0.132,-0.077
16.278,0.797,1.774,11777.003,1183.697,0.346,0.532
24.226,0.604,2.223,11996.132,913.886,-0.26,0.269
24.412,0.725,1.85,11710.496,1227.574,0.531,1.633
20.423,0.835,1.525,11281.024,1313.074,0.114,0.198
20.546,0.741,1.996,11260.072,1135.975,-0.108,0.253
15.224,0.784,1.851,11451.774,1220.84,-0.196,-0.346
21.942,0.753,1.782,11676.451,1220.107,0.542,0.149
12.867,0.729,1.947,11347.534,1139.882,0.188,-0.099
14.337,0.709,2.195,10948.518,1270.574,0.121,-0.067
25.407,0.817,1.505,11516.682,1142.281,-0.605,0.406
28.053,0.738,1.504,11587.073,1462.148,0.152,0.105
14.823,0.744,1.678,11866.703,1474.57,0.645,0.846
23.741,0.783,1.677,11363.365,981.42,-0.453,0.651
20.83,0.837,1.407,11446.229,1206.544,-0.13,1.324
12.696,0.783,1.84,11483.613,1274.417,-0.283,-0.143
27.362,0.779,1.731,11516.081,1175.728,0.473,1.39
22.016,0.81,1.714,11391.644,1270.464,-0.324,1.352
